gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000080200.10_CRYBG3	40.1038709583232	-1.04287251949177	0.233786646961165	-4.4607873591044	8.16590837181695e-06	0.00502762084913235
ENSG00000166750.10_SLFN5	267.789522591986	-1.06439805609573	0.264331890120313	-4.0267485531589	5.65534535947053e-05	0.0119727685213412
ENSG00000171204.13_TMEM126B	19.4459428701638	-1.07490161818581	0.285701276812745	-3.76232696674408	0.000168339770965049	0.0238934395519768
ENSG00000197629.6_MPEG1	522.340407908253	-1.0804094447377	0.280338250727543	-3.85394944119752	0.000116227606404526	0.0194232934245735
ENSG00000203875.13_SNHG5	20.4975532152054	-1.09234211134266	0.295847137642519	-3.69225174881553	0.000222277273169424	0.0267347027299725
ENSG00000186017.15_ZNF566	18.8093553165227	-1.11727060561139	0.280571036394203	-3.98213094255968	6.83001310687035e-05	0.0133136899821229
ENSG00000106605.11_BLVRA	33.5481051106201	-1.13030633305236	0.250869075811079	-4.50556263022053	6.61973103362568e-06	0.00477012766434251
ENSG00000136122.18_BORA	11.3562792381467	-1.13034359942199	0.273629022781217	-4.13093460603325	3.61291356063111e-05	0.00985827922490655
ENSG00000038427.16_VCAN	2353.52353019416	-1.13598546666083	0.274502663414829	-4.13834041728084	3.49827064536484e-05	0.00985827922490655
ENSG00000198429.10_ZNF69	7.14309631825958	-1.15961907331404	0.344611697441009	-3.36500206442514	0.000765430863408379	0.0497445013341734
ENSG00000151490.15_PTPRO	19.4642687598754	-1.16382468582	0.333340157758405	-3.49140257701417	0.000480491662451305	0.04084853517853
ENSG00000102524.12_TNFSF13B	103.35191790702	-1.20205389009767	0.339392362719744	-3.54178237973575	0.000397433213670371	0.0383764774590234
ENSG00000120708.17_TGFBI	104.762155484535	-1.21384926017564	0.356446031452215	-3.40542228855862	0.000660618124365505	0.0475794013669829
ENSG00000134539.17_KLRD1	98.0117425282986	-1.21960122670892	0.354799280448185	-3.43743996653069	0.0005872408797318	0.0448989791575333
ENSG00000160932.11_LY6E	305.088799934112	-1.2211479156164	0.300614789262705	-4.06216846021255	4.86189701847544e-05	0.0111518571219854
ENSG00000240225.10_ZNF542P	18.8910128866858	-1.24439844215646	0.342225190315039	-3.63619767735657	0.000276692031855715	0.0309916435413954
ENSG00000198270.13_TMEM116	19.9168652510379	-1.24461875216042	0.313277201032871	-3.97289923447006	7.10030911639198e-05	0.0133966800070247
ENSG00000205413.8_SAMD9	320.634821338718	-1.25886486384351	0.341272170199765	-3.68874163722938	0.000225365926906661	0.0267347027299725
ENSG00000198924.8_DCLRE1A	14.8807777803777	-1.29135972808852	0.307037944776338	-4.2058636401739	2.60087023016348e-05	0.00822296755471687
