"","Intrahepatic cholangiocyte","NK Cell","Monocyte","Macrophage","Secretory cell","Respiratory ciliated cell","Ionocyte/luminal epithelial cell of mammary gland","Fibroblast/mesenchymal stem cell","Respiratory secretory cell","Mast cell","Basal cell","Endothelial cell","neutrophil","B cell","T Cell","Erythrocyte/erythroid progenitor","Platelet","Basophil","Stromal cell","Mature conventional dendritic cell","Adventitial cell","Gland cell","Salivary/bronchial secretory cell","Pericyte cell","Myeloid progenitor","Pancreatic Stellate cell","Pancreatic alpha/beta cell","Basal prostate cell","Prostate epithelia","Salivary gland cell","Intestinal enterocyte","Intestinal secretory cell","Intestinal tuft cell","Type II Pneumocyte","Cell of skeletal muscle","Schwann cell","Tendon cell","Mesothelial cell","Plasmablast","Kidney epithelial cell","Thymocyte"
"prevail_cu_cfrna_53",0.0499931552588174,0.0590869560354784,0.000336880668079309,0.000349521940598049,0.000128469698857836,0.225041451123475,0.000165358452247864,0.0684717194955182,0.00011358225836038,0.000198274623606558,0.0331603128331209,0.00443278696446634,0.000489632231042834,0.00721386444258708,0.000480179970924782,0.000208429095109058,0.000139601799872846,0.00710228208118323,0.000125406404330893,0.00207097110416804,0.0772899042852161,0.000506302551465523,0.000787059192126921,0.0601400783348775,0.00946346524154752,0.000131449668574483,0.10278340847617,0.000159922156644728,0.0672105874747477,0.0289144200286774,0.0693972441264763,0.00601809202519062,0.0258127679301544,0.000630935737511412,0.000359880840866818,0.0105420319217008,0.0484943390629805,0.00675698275162234,8.61237050583662e-05,0.015587986371946,0.00961818163460033
"prevail_cu_cfrna_54",0.000547667115503975,9.3286885442024e-05,0.000130166681843756,0.000266272793061754,9.45568254094246e-05,0.00274408781524888,0.000699474250112937,0.000684627976447842,0.000121450313936403,9.21843921145698e-05,0.000230301677460113,0.000187300591621514,4.91729137488291e-05,0.25860998773148,0.00016851829934979,3.37548366368557e-05,6.15363781686366e-05,0.000102280529426337,9.57484765224275e-05,0.0310511629091339,0.000346014394493586,0.000154830258660619,0.000156039516792413,0.000487019583263129,0.65407639408061,0.000184253818763009,0.00195624432120328,0.000152215493517484,0.000375286261558955,0.000162006991579497,0.000585151304367687,0.000104609281078586,0.0372153346301995,0.000122614113073697,0.000132890035143986,0.000289161763807043,0.000233230093421602,0.000360448240953367,0.00123359754233211,0.000185389163264332,0.0054237297192458
"prevail_cu_cfrna_63",0.0219008109983789,0.140111127569222,0.0595150141296809,0.0345486556468455,0.000628603911814848,0.0494797695819667,0.00107001778842648,0.0191256870952459,0.000830443046982302,0.00173024233310923,0.0122294892634197,0.0476190108123143,0.0123700222562216,0.00182939620904186,0.101802359475259,0.0538500569312084,0.0435913498174048,0.00479599147805232,0.0283886921359112,0.00257703279497035,0.0158083834211828,0.00143420457071724,0.00145475738109774,0.0193247611905942,0.0693569161189769,0.00144797573837484,0.0274625544225877,0.00151106491661959,0.0127685510049772,0.00326880477219869,0.0629287267952713,0.00155460336408611,0.107646659247196,0.000858324367134207,0.000645767647362241,0.016493043781283,0.00436137279846446,0.00116148906982628,0.000638043812447738,0.00607488429524914,0.00580533800887577
"prevail_cu_cfrna_64",0.00416144413395992,0.102173699644407,0.0955862718456482,0.0583026036304338,0.00112690298277284,0.0294112210169189,0.00102156994224926,0.0042501032699255,0.00125117160456479,0.0021756743302144,0.00448856583217462,0.208566921043394,0.0174085384179327,0.00812724323775028,0.0556948219661992,0.0481097607884302,0.0898226246242845,0.00177138372486762,0.0188508817994354,0.00210858442864179,0.00703665094896253,0.0017446364771137,0.000900087513116436,0.00841529110469501,0.0630553032021203,0.00294831716258298,0.0149173677010197,0.0019239841504761,0.00889142282949542,0.00245528225340157,0.0310078582019999,0.000937123404423931,0.0582300868781219,0.00124691692962798,0.0028939790659649,0.0244207081133914,0.002222414086637,0.00162541147396031,0.000931686571725776,0.00803733200717161,0.00174815165978651
"prevail_cu_cfrna_65",0.0429176134242878,0.0821245705584158,0.000542553177306091,0.00742832172479479,0.000187035354302973,0.159177859696938,9.1566614485249e-05,0.0438127615229888,8.21667195270536e-05,0.00026441959953393,0.0264836436472135,0.015686611744469,0.0281332182621702,0.00980770643431692,0.000515765039521951,0.0180354779028398,0.0174317246101858,0.00253571199909533,7.53757367229232e-05,0.000464885384557162,0.0404993759735027,0.000125182003262203,0.000140043471034622,0.0536373128806882,0.0864905695801578,9.72856583814993e-05,0.0664304820599086,0.000188634750087328,0.0456270684978797,0.0218802366285316,0.0490823504673111,0.012503412596382,0.0420185024973428,0.000870166206293743,0.000123352294373523,0.0316269455245807,0.0294234544020589,0.00772189533375744,0.00263105085562417,0.0306255967512366,0.0224580924139319
"prevail_cu_cfrna_66",0.00533434689726616,0.129437559462448,0.0976019331447849,0.0314068705074773,0.00337972941277811,0.0039963089735656,0.000678903937217776,0.00115599664227326,0.00113794933157088,0.0040990682936075,0.000896181247350724,0.147355294191005,0.0666045190822661,0.00409879586420449,0.0699300504543008,0.0673031661008799,0.0814235873393185,0.00112396622550773,0.0265701556108269,0.000596397284633505,0.000966408153756113,0.00123635053165685,0.00108439443887785,0.00336674870323174,0.107380146074661,0.00443136469223669,0.00567513570245618,0.000779468522247903,0.000765576528686192,0.000795373139165306,0.0199415527854612,0.000566410417177777,0.0910032443459108,0.00040409001731855,0.00214861040713469,0.00805248578771327,0.00101393317806784,0.000728537696799689,0.000226251788476512,0.00201966757333227,0.0032834695123485
"prevail_cu_cfrna_67",0.0386489970704995,0.0951113953254027,0.000453947036534182,0.008620932754616,0.000205935337688771,0.147144888967486,8.53506294493985e-05,0.0349640881449799,0.0001173492119303,0.000704423581256505,0.02466935167118,0.0172049821941725,0.0414997716332855,0.00929800476229524,0.000470232927890647,0.0231224489349684,0.0148469288012951,0.0018003981097579,0.000101144657319505,0.000773848715305214,0.041236740861865,0.000140674704099544,0.000231166936462657,0.0466420146996777,0.113951104848973,0.000163947052104907,0.0557301265122813,0.000252058576350013,0.0370010544021649,0.0266447811800415,0.0498087088215779,0.00968122289444964,0.0372381426549431,0.00245079361228353,0.000166487593086904,0.0272834919812176,0.0221152931495403,0.0111824934331631,0.000406209338784808,0.0249773344599629,0.0328517318196566
"prevail_cu_cfrna_68",0.0510276180719933,0.0628561167846615,0.000172915030949773,0.00631618640544948,0.000134591683818772,0.168654666116618,5.15500802779364e-05,0.0392766493818414,6.52847295027788e-05,0.000233114162981398,0.0237642793670221,0.0636372388178156,0.0133583561500836,0.00758390087266656,0.000111206476420962,0.000198920683418992,0.00733044459542802,0.00262853877708495,4.63522586263748e-05,0.000684104170414839,0.0560801473837008,0.000115026521658095,8.75199775110505e-05,0.0501573961417921,0.0623896052505024,0.000111607788008147,0.0719244659167945,8.03247737393682e-05,0.059355609309246,0.0226329854565181,0.0505541366945955,0.0116136249173484,0.0441322274626889,0.000923495759091489,0.000210489005168175,0.0320996950274404,0.0328947683729455,0.00902056763721019,8.09460114436725e-05,0.0245009515765418,0.0229023743989793
"prevail_cu_cfrna_69",0.024842089202663,0.0563288923251968,0.0962894261723328,0.00647396084258907,0.00157894891444198,0.0601755142220333,0.000286602390929077,0.0199649614144198,0.000774865021243015,0.00105576568857089,0.0100555782106596,0.0640059260928786,0.124803750358692,0.00271983193928781,0.00655072630229353,0.00224435387701368,0.119102061266366,0.00226769782705452,0.000376981613910373,0.000509056318336242,0.00978596250740096,0.000486907838231657,0.000912854118222791,0.0173149719733296,0.196489256199003,0.00124440322877702,0.0292259176187035,0.000573042270434913,0.0202546512170419,0.0116317391184676,0.0177203012109991,0.00409044931330836,0.0178336517001641,0.00090668810577563,0.00288430150362371,0.0174417050995758,0.00530830972250499,0.00201805368917784,0.000822779734312077,0.0199047857855816,0.022742278044452
"prevail_cu_cfrna_70",3.54954924521807e-06,5.03000144686429e-06,3.49901683723129e-06,2.77936779966824e-06,3.73955205491996e-06,2.22271050915872e-05,3.72929778457047e-06,2.65894512706949e-06,4.60122989076243e-06,3.39040537958626e-06,2.96123645150309e-06,5.27939740926012e-06,2.63390649955964e-06,0.24832940743234,4.82822014146575e-06,1.5113890570959e-06,3.10857485158153e-06,3.61128273699528e-06,2.98018016531462e-06,0.0505799061449297,2.95137194299478e-06,4.11390964774237e-06,4.5997505051416e-06,4.05024981898409e-06,0.677170409161992,4.85976756189876e-06,1.26196516690781e-05,3.92231512251704e-06,4.02547188631297e-06,3.40468649412835e-06,2.72624178557188e-06,2.97271127040026e-06,0.0209827789815825,1.91582452338776e-05,3.34325780271855e-06,4.43860156884599e-06,4.32513006487935e-06,3.08815350078972e-06,1.4848610471129e-05,6.08257266251078e-06,0.00274984892217602
"prevail_cu_cfrna_24",0.0102686257903955,0.0343656498099985,0.00103317223501412,0.0140243336182568,0.000241168004773611,0.0298958952613378,0.000349354188463333,0.0122722658818631,0.000186261033906464,0.000653193317855769,0.00395164427598441,0.0372314241392899,0.0265411509071748,0.0105088564337034,0.0384523600901299,0.000233488433452,0.624788042244739,0.00196553421231599,0.00673258022547527,0.000345018646658567,0.00369480150762979,0.000487573205051777,0.000685809417455711,0.0144359317997409,0.0254893688958031,0.000310414470455677,0.0119512010506683,0.000229304770865212,0.00411874780224808,0.00144534192139046,0.0179460542093318,0.000832886313719456,0.0280365331730624,0.00105458899574627,0.00187028088489037,0.0109783416633333,0.0045312845061876,0.00149979321178883,0.00331198146364415,0.00748316184227027,0.00556658014392854
"prevail_cu_cfrna_25",0.0375363875127767,0.0371702283672955,0.000125505403267871,0.00731742186392561,0.000118568394871439,0.166276726674341,0.000283418474790806,0.0456199674345632,6.69919829222464e-05,0.000764028325178998,0.0277995752565978,0.00219045135423456,0.000479632710267025,0.00831255264404416,0.00110146299860676,7.61727477480683e-05,0.191313748053905,0.00423329398821684,7.92726987385642e-05,0.000861239440440006,0.0494333924355938,0.000106964471648362,7.97049155371195e-05,0.0557905249124508,0.00749859366554856,0.000108313170869926,0.0732566300697423,8.14250636442825e-05,0.0510611875380134,0.0238467025040899,0.059003560562864,0.0102544962185066,0.0431409716292514,0.000875204604495756,0.000106470511007818,0.0175579372365373,0.0292060340538563,0.0110217830681271,5.29231963130843e-05,0.018172242254178,0.017618291590992
"prevail_cu_cfrna_26",0.00558251511392595,0.0303603050955485,0.000977338766736603,0.0208052475033034,0.000747072449852384,0.0128398273259667,0.00201491374440185,0.00141547771225655,0.000775665016346689,0.00229758054875173,0.00161657444664766,0.0239860685374213,0.00121772656207914,0.00151561419077807,0.043167038725236,0.0106457591301574,0.673777520743716,0.000724190911005927,0.0375801030069921,0.000477688657915845,0.000839587598547003,0.00302225544887033,0.000750307208839897,0.00868592175063014,0.011278717081014,0.00054661856437765,0.00279052705735062,0.0006462368700093,0.00118576810765878,0.000709843531306815,0.0375957294324948,0.000830893213121899,0.0408597042689274,0.000681522349667403,0.000454296630694206,0.00654853231632166,0.00162824588962898,0.00110783438447204,0.000267556251375343,0.00356360849333111,0.00348206536232104
"prevail_cu_cfrna_27",0.00347256040991819,0.0153617047256527,0.000404825343572567,0.00521639157998195,0.000329588512601012,0.00530415372745808,0.00580953778740095,0.000423114792756779,0.00045077317532658,0.000652309113440354,0.000335054199091336,0.0148775702569803,0.000278409049393165,0.000719631822248565,0.0630306043430778,0.0187476965304336,0.776905987238725,0.000532941226720905,0.0289363234433261,0.000326832855990579,0.000701921630327884,0.000246047020353392,0.000488101693410069,0.00180198979829244,0.00742082667813997,0.000389018548884769,0.00277603495072817,0.000235008876081856,0.000951497383056025,0.000441441943733021,0.0096561673697843,0.00039262939806281,0.0238179200890667,0.000251855972644655,0.000358264391147265,0.00455095582311912,0.000528240385780267,0.00034548282426128,0.000369221323432944,0.000640871673092414,0.00152049209250444
"prevail_cu_cfrna_28",0.0538553181771584,0.0622244416092556,0.000129952953215592,0.00611916536612888,0.000238880665361443,0.18815481205766,0.000102376600786756,0.0458443645156818,8.18887115210564e-05,0.000104534740305192,0.0295714774537669,0.00607848510116511,0.00146716557589371,0.00857264190650511,0.000306397647158768,0.000107854452690797,0.060146288581281,0.00294815382514882,8.46763733878533e-05,0.00161442805456122,0.0564919599777167,0.000113556871020855,0.000114924450641483,0.0578476205326407,0.0291372146274803,0.000104152986187478,0.0796864764874994,0.000124293657581874,0.0647125316682571,0.0206666720621949,0.0587109520894291,0.00847233849046128,0.044291854191231,0.00103926233443857,0.000354835524719427,0.0239379726076221,0.0350558302727631,0.00874189848467129,0.000158865800298487,0.0238230768879294,0.0186604056265816
"prevail_cu_cfrna_29",0.00254050778565534,0.0158233229980519,0.0470475533040893,0.00608936706375271,0.000834075619059191,0.00802498834878517,0.0150070613384157,0.0010929108981625,0.000644045162230291,0.00182554623909803,0.000564491505353375,0.024298521259317,0.0389168004017441,0.0122799463771695,0.126614562505031,0.0106997287108962,0.55658478183861,0.000835963246421998,0.0117655181159939,0.000545733048038601,0.000774805468506393,0.000442572816347871,0.000534008094522463,0.000803626157062389,0.0577575396980741,0.00090427724662631,0.00291264499819305,0.000698377429628145,0.000975621621402649,0.000756708737328783,0.0112146367756249,0.000727641420790715,0.0227903151540845,0.000526965202897397,0.000378447174676782,0.00172886025206664,0.000488758574999603,0.000939895578135592,0.000526879444930861,0.0029867698730877,0.00909522251513765
"prevail_cu_cfrna_30",0.0178911573771057,0.127950136816775,0.00651418135648959,0.0449986595235418,0.00278767881618886,0.0536411443776079,0.00135919582618293,0.00787147654411802,0.00166321392912391,0.00118718636639647,0.00524371079398215,0.097913387443667,0.00123558365975451,0.00553272830422667,0.11496858621256,0.033916895033138,0.133217034568222,0.00473160252580596,0.0260084244645776,0.00203586790082928,0.00808680100867299,0.00137803855158962,0.00103477456039207,0.0297899575765477,0.101391202752696,0.00144771043450931,0.0227791217532663,0.00252105031611377,0.00249910405455797,0.00449569308739161,0.0431638593072912,0.00206649136643273,0.0326639314423177,0.000883928050531116,0.00164860287503323,0.0155695127486437,0.00584033547574996,0.000891760467076777,0.000493165625098213,0.0102733890101622,0.0204137176956321
"prevail_cu_cfrna_23",6.76828912163154e-06,4.8377193414115e-06,3.85335585687126e-06,3.99511741859295e-06,5.00148686714099e-06,5.05699221455502e-05,4.0731697238199e-06,3.76151015288957e-06,4.75607761870549e-06,4.39627937742192e-06,3.82913024756382e-06,7.01043340047051e-06,3.12990230024094e-06,0.253582011933638,6.93899876317363e-06,1.86904202732063e-06,2.65367136356343e-06,4.61290105314201e-06,3.73221834758084e-06,0.0522665862677876,4.24997377606524e-06,5.05324049381132e-06,3.94981371561704e-06,4.49299894823877e-06,0.667963149945143,4.69256941778578e-06,8.28608781444923e-06,5.27113920877518e-06,3.81111801357229e-06,4.06452559697132e-06,3.44911803106291e-06,3.41395175394898e-06,0.0227603269838751,5.77479525706002e-05,4.48818589826335e-06,8.58173432812477e-06,3.19133193311522e-06,3.98426225902585e-06,2.83382986500021e-05,1.02842429436181e-05,0.00313478509907648
"prevail_cu_cfrna_34",0.0361326683186489,0.0964876375153956,0.021131613375881,0.0195749450756351,0.00107749445355109,0.107155666023828,0.000435237724862597,0.0312311793651772,0.000513882308747303,0.00061994914591416,0.020415470645355,0.0550761152091969,0.0298092590325334,0.0070254087955598,0.00268391900457198,0.007093520875952,0.00254092635957838,0.00172957339931191,0.000773175845506639,0.00379190743046343,0.0194643696548513,0.000698046972961758,0.000888392932323913,0.0465535726976495,0.121996805812944,0.000740789835539065,0.0575184621160651,0.000699660502869091,0.0177126549616487,0.0155794096029882,0.0670100874663775,0.00170866073956099,0.0987536135206274,0.00189838799885949,0.00129283073129404,0.0387609065854629,0.0121323507337194,0.0047747070931674,0.000762535456398623,0.0144677766359434,0.0312864280430777
"prevail_cu_cfrna_35",0.0546069950565276,0.0472210982000739,5.67300794963627e-05,0.00237164127084751,8.43448384480585e-05,0.198179608235328,3.23055129043845e-05,0.0529587922824509,2.86956786308801e-05,0.000116446620899763,0.0377280816691151,0.0036803540838407,0.0078251425072018,0.0101447426999896,0.000120842441802559,2.61506846943004e-05,0.00298614118037746,0.00186022514870075,2.52488423284365e-05,0.000771344803924304,0.0656389731248769,6.61756788543804e-05,5.19080403850876e-05,0.055976802972557,0.0301653632220259,4.72252471039241e-05,0.0922180505002389,4.21067507815758e-05,0.0714922661542904,0.0227724058670914,0.0677561295654684,0.0145743353053547,0.0442048109461531,0.00203747100655735,2.584625400717e-05,0.0213663962487059,0.0357777143286119,0.0115503553204905,4.22611801860603e-05,0.0235643319213266,0.0198041385273507
"prevail_cu_cfrna_36",0.0512129513237671,0.0504001772339404,7.28460149619417e-05,0.00370120788215181,0.000101321697973397,0.186183475447287,4.320293768097e-05,0.0443039826449044,3.63956350099211e-05,9.96059809590943e-05,0.0399099318079819,0.00720164282961721,0.0295256200915931,0.00937015398055194,0.000241285644438071,0.000310776387489703,0.00325415678335888,0.00243779485093259,3.25389570553938e-05,0.000556963779442042,0.0608956635309292,5.26090776680998e-05,7.81216155511402e-05,0.0518990297766977,0.0495555488779292,4.55684713787615e-05,0.084257115196659,4.80335278755459e-05,0.0669909281234411,0.020361074151552,0.0587536385747871,0.0130387374151886,0.0455609540498739,0.00088367133616027,6.53440818130327e-05,0.022835081989201,0.0350638008190468,0.011396743124078,3.31053179828922e-05,0.0257864205264147,0.0234027785046747
"prevail_cu_cfrna_37",0.0534835641055085,0.0455061571294866,2.83642141576193e-05,0.00165146775852755,3.79107815752726e-05,0.202882456212504,1.78576395519534e-05,0.0456944022039367,1.6165609955489e-05,4.44851084811105e-05,0.0370720831660992,0.00473971041397732,0.00373471023946521,0.012062710704234,7.23324267842122e-05,1.92238888032486e-05,0.0017788220882571,0.00317251421390578,1.34282664059253e-05,0.000480562780789405,0.0731123129169512,2.17308632476135e-05,3.87034341696626e-05,0.0579433990800728,0.0386742563575457,2.16028812879312e-05,0.0910243197489065,1.97761073437573e-05,0.0690084773108561,0.0242036348308714,0.0582851502740372,0.0155698328538688,0.0428202455212867,0.00102370559424108,3.10423603662254e-05,0.0197991278234568,0.035125437957824,0.0127733934241136,1.74037487824826e-05,0.025223797102482,0.0227537208558828
"prevail_cu_cfrna_38",3.97504643075604e-06,3.7718604806273e-06,3.70496011307839e-06,2.87544834378873e-06,3.1042185316328e-06,2.01405913595014e-05,3.05324232179724e-06,3.94197862721305e-06,5.67102084349682e-06,3.59907546843989e-06,2.61008198700722e-06,9.59102780096511e-06,2.57564968774173e-06,0.24374053547603,5.0672323127711e-06,1.37048525670069e-06,2.14281485069014e-06,3.34759668599784e-06,3.5998036626501e-06,0.0493762583418805,3.51688063473402e-06,4.01480147041733e-06,3.67924673718334e-06,3.07892039343224e-06,0.681578124765054,4.91992461742129e-06,4.46293864835189e-06,3.98565529954495e-06,3.58752445501873e-06,3.55178209057885e-06,2.57175817576714e-06,2.87579283258094e-06,0.0226942347050768,1.72257490829327e-05,3.95063369752309e-06,5.33646502314178e-06,2.55470870846952e-06,4.041189855144e-06,1.21501307304289e-05,1.01165791847013e-05,0.00243108389555586
